,id_left,id_right,label
14654,1778,18591,0
14655,1778,223249,0
14656,1778,449195,0
14657,1778,1482384,0
14658,1778,434572,0
14659,1778,2198222,0
14660,1778,28534,1
14661,1778,645214,0
14662,1778,1677452,0
14663,1778,29401,0
14664,1778,2289245,0
14665,1778,2205076,0
14666,1778,575620,0
14667,1778,1066155,0
14668,1778,946765,0
14669,1778,285725,0
14670,1778,442655,0
14671,1778,317465,0
14672,1778,15240,0
14673,1778,1333029,0
14674,1778,981673,0
14675,1778,1492903,0
14676,1778,826079,0
14677,1778,951446,0
14678,1778,1429611,0
14679,1778,281153,0
14680,1778,2014083,0
14681,1778,1251471,0
14682,1778,384705,0
14683,1778,509445,0
14684,1778,1434460,0
14685,1778,938666,0
14686,1778,1567726,0
14687,1778,271057,0
14688,1778,2408096,0
14689,1778,156044,0
14690,1778,845049,0
14691,1778,12747,1
14692,1778,324863,0
14693,1778,397807,1
14694,1778,2358014,0
14695,1778,457042,0
14696,1778,2316013,0
14697,1778,191166,1
14698,1778,1904365,0
14699,1778,1175641,0
14700,108160,108160,2
14701,108160,1099114,0
14702,108160,2277555,1
14703,108160,1100820,1
14704,108160,2225030,0
14705,108160,2377080,0
14706,108160,591392,0
14707,108160,323568,0
14708,108160,2365212,1
14709,108160,168690,0
14710,108160,902738,0
14711,108160,68310,0
14712,108160,639836,0
14713,108160,2190668,0
14714,108160,361471,0
14715,108160,744673,0
14716,108160,452533,0
14717,108160,1535507,0
14718,108160,548094,0
14719,108160,1677162,0
14720,108160,1832107,0
14721,108160,111318,0
14722,108160,1055363,0
14723,108160,2353395,0
14724,108160,2111458,0
14725,108160,2420316,0
14726,108160,2331533,0
14727,108160,806823,0
14728,108160,1427604,0
14729,108160,1717984,0
14730,108160,1139734,0
14731,108160,537456,0
14732,108160,1625687,0
14733,108160,465389,0
14734,108160,905181,0
14735,108160,1621317,0
14736,108160,2366263,0
14737,108160,2454300,0
14738,108160,632266,0
14739,108160,313301,0
14740,108160,905505,0
14741,108160,2370270,0
14742,108160,1812090,0
14743,108160,1453850,0
14744,108160,1712874,0
14745,108160,1811907,0
14746,108160,183479,0
14747,108160,329459,0
14748,108160,1289161,0
14749,108160,383278,0
14750,108160,1625783,0
14751,108160,217349,0
14752,108160,553378,0
14753,108160,1151070,0
14754,108160,1261398,0
14755,108160,101753,0
14756,108160,186512,0
14757,108160,1114603,0
14758,108160,956927,0
14759,108160,1745751,0
14760,108160,1712276,0
14761,108160,474124,0
14762,108160,2332354,0
14763,108160,1820887,0
14764,108160,2321962,0
14765,108160,411269,0
14766,108160,2049012,0
14767,108160,1024171,0
14768,108160,186092,0
14769,108160,1674689,0
14770,108160,1815403,0
14771,108160,2334420,0
14772,108160,377112,0
14773,108160,258284,0
14774,108160,2251511,0
14775,108160,73603,0
14776,108160,2392400,0
14777,108160,1364046,0
14778,108160,2432887,0
14779,108160,1011822,0
14780,108160,643316,0
14781,108160,1567705,0
14782,108160,1817909,0
14783,108160,1824686,0
14784,108160,1738689,0
14785,108160,777316,0
14786,108160,2244546,0
14787,108160,195979,0
14788,108160,1668808,0
14789,108160,1057171,0
14790,108160,1170299,0
14791,108160,857332,0
14792,108160,462903,0
14793,108160,2160208,0
14794,108160,1480636,0
14795,108160,1872373,0
14796,108160,1936007,0
14797,108160,22867,0
14798,108160,933628,0
14799,108160,1398129,0
14800,964897,964897,2
14801,964897,2187584,0
14802,964897,1684564,0
14803,964897,1958112,0
14804,964897,479549,1
14805,964897,1736514,1
14806,964897,1986474,0
14807,964897,2307294,0
14808,964897,2080770,0
14809,964897,584019,0
14810,964897,626948,0
14811,964897,7389,0
14812,964897,1218746,0
14813,964897,1242613,0
14814,964897,1808090,0
14815,964897,1681856,0
14816,964897,657487,0
14817,964897,970031,0
14818,964897,1404901,0
14819,964897,2318144,0
14820,964897,1808098,1
14821,964897,1293938,0
14822,964897,2213105,0
14823,964897,370874,0
14824,964897,1018124,0
14825,964897,4932,0
14826,964897,2338313,0
14827,964897,788036,0
14828,964897,7995,0
14829,964897,1859917,0
14830,964897,455117,0
14831,964897,1300466,0
14832,964897,2265960,0
14833,964897,2111,0
14834,964897,2299191,0
14835,964897,2421631,0
14836,964897,1756232,0
14837,964897,163571,0
14838,964897,2223731,0
14839,964897,570077,0
14840,964897,670925,0
14841,964897,1898521,0
14842,964897,1177807,0
14843,964897,1101962,0
14844,964897,1924008,0
14845,964897,29841,0
14846,964897,2003253,0
14847,964897,2101082,0
14848,964897,665351,0
14849,964897,145710,0
14850,964897,1636847,0
14851,964897,1160186,0
14852,964897,942964,0
14853,964897,2287952,0
14854,964897,1315625,0
14855,964897,376471,0
14856,964897,1692675,0
14857,964897,1229593,0
14858,964897,1980453,0
14859,964897,1986272,0
14860,964897,1926377,0
14861,964897,607878,0
14862,964897,1847666,0
14863,964897,2367875,0
14864,964897,1624673,0
14865,964897,2163646,0
14866,964897,146581,0
14867,964897,472911,1
14868,964897,1600309,0
14869,964897,1856342,0
14870,964897,294749,0
14871,964897,921348,0
14872,964897,1069617,0
14873,964897,940473,0
14874,964897,1990720,0
14875,964897,29946,0
14876,964897,1267925,0
14877,964897,315103,0
14878,964897,1342897,0
14879,964897,691882,0
14880,964897,550956,0
14881,964897,191100,0
14882,964897,1085027,0
14883,964897,782639,0
14884,964897,282733,0
14885,964897,1873933,0
14886,964897,11311,0
14887,964897,2351907,1
14888,964897,230618,0
14889,964897,530521,0
14890,964897,1422636,0
14891,964897,705071,0
14892,964897,1257983,0
14893,964897,905782,0
14894,964897,1889822,0
14895,964897,8938,0
14896,964897,2356340,0
14897,964897,144104,0
14898,964897,1308557,0
14899,964897,1815327,0
14900,94266,94266,2
14901,94266,342200,0
14902,94266,352548,1
14903,94266,1616731,0
14904,94266,394294,1
14905,94266,699669,0
14906,94266,1410447,0
14907,94266,114126,0
14908,94266,621717,0
14909,94266,2456408,0
14910,94266,424354,0
14911,94266,475639,0
14912,94266,541544,0
14913,94266,1490726,0
14914,94266,301734,0
14915,94266,1789148,0
14916,94266,2397132,0
14917,94266,903456,0
14918,94266,626433,0
14919,94266,1520278,0
14920,94266,1184863,0
14921,94266,255336,0
14922,94266,2227599,0
14923,94266,100166,0
14924,94266,1914493,0
14925,94266,151653,0
14926,94266,1061544,0
14927,94266,1377961,0
14928,94266,605023,0
14929,94266,2108167,0
14930,94266,49082,0
14931,94266,2435256,0
14932,94266,2120243,0
14933,94266,2326248,0
14934,94266,1159400,0
14935,94266,913698,0
14936,94266,1464342,0
14937,94266,1508085,0
14938,94266,2056449,0
14939,94266,916551,0
14940,94266,2097058,0
14941,94266,1294635,0
14942,94266,1670848,0
14943,94266,301968,0
14944,94266,889059,0
14945,94266,1295626,0
14946,94266,585234,0
14947,94266,1056409,0
14948,94266,254206,0
14949,94266,2167002,0
14950,94266,116798,0
14951,94266,1655689,0
14952,94266,2031789,0
14953,94266,1599782,0
14954,94266,717460,0
14955,94266,649096,0
14956,94266,130027,0
14957,94266,317317,0
14958,94266,1840760,0
14959,94266,1873798,0
14960,94266,2062784,0
14961,94266,1431659,0
14962,94266,1360860,0
14963,94266,434257,0
14964,94266,1989301,0
14965,94266,2035968,0
14966,94266,1408835,0
14967,94266,811425,0
14968,94266,88315,0
14969,94266,1504669,0
14970,94266,755519,0
14971,94266,2209779,0
14972,94266,1855102,0
14973,94266,1020504,0
14974,94266,1457670,0
14975,94266,984328,0
14976,94266,699641,0
14977,94266,868575,0
14978,94266,236587,0
14979,94266,2378101,0
14980,94266,1076452,0
14981,94266,333010,0
14982,94266,2252492,0
14983,94266,870070,0
14984,94266,1934025,0
14985,94266,548543,0
14986,94266,761088,0
14987,94266,738264,0
14988,94266,2334926,0
14989,94266,1259220,0
14990,94266,2346453,0
14991,94266,1205891,0
14992,94266,889758,0
14993,94266,1575943,0
14994,94266,509370,0
14995,94266,1769045,0
14996,94266,662856,0
14997,94266,1951729,0
14998,94266,1820257,0
14999,94266,1709651,0
15000,13744,2140823,0
15001,13744,2138861,0
15002,13744,2190600,0
15003,13744,13744,2
15004,13744,2126977,0
15005,13744,2319670,0
15006,13744,159354,0
15007,13744,2374368,0
15008,13744,785394,0
15009,13744,1635184,0
15010,13744,2389569,0
15011,13744,2342042,0
15012,13744,344439,0
15013,13744,1075615,0
15014,13744,1687412,0
15015,13744,415638,0
15016,13744,70804,0
15017,13744,603694,0
15018,13744,2383859,0
15019,13744,541791,0
15020,13744,1910206,0
15021,13744,1439371,0
15022,13744,2158999,0
15023,13744,725957,1
15024,13744,1875068,0
15025,13744,2103333,0
15026,13744,2258962,0
15027,13744,786001,0
15028,13744,996750,0
15029,13744,2268005,0
15030,13744,722802,0
15031,13744,783712,0
15032,13744,821155,0
15033,13744,2344682,0
15034,13744,338793,0
15035,13744,2280940,0
15036,13744,1450537,0
15037,13744,2141170,0
15038,13744,2358604,0
15039,13744,184276,0
15040,13744,1131533,0
15041,13744,1518503,0
15042,13744,1169123,0
15043,13744,665841,0
15044,13744,901754,0
15045,13744,948992,0
15046,13744,1827505,0
15047,13744,882811,0
15048,13744,1131107,0
15049,13744,858075,0
15050,13744,764302,0
15051,13744,857385,0
15052,13744,1024356,0
15053,13744,1130729,0
15054,13744,1483865,0
15055,13744,1321653,0
15056,13744,2165840,0
15057,13744,782285,0
15058,13744,1096300,0
15059,13744,2394168,0
15060,13744,1342954,0
15061,13744,2195475,0
15062,13744,1184394,0
15063,13744,2399790,0
15064,13744,958197,0
15065,13744,476327,0
15066,13744,896512,0
15067,13744,1219861,0
15068,13744,756076,0
15069,13744,700848,0
15070,13744,1194310,0
15071,13744,965337,0
15072,13744,2036292,0
15073,13744,1421562,0
15074,13744,965751,0
15075,13744,1163832,0
15076,13744,2418430,0
15077,13744,587185,0
15078,13744,1339030,0
15079,13744,503928,0
15080,13744,680082,0
15081,13744,2450530,0
15082,13744,2118874,0
15083,13744,1941161,0
15084,13744,1564547,0
15085,13744,676902,0
15086,13744,696367,0
15087,13744,1037208,0
15088,13744,888350,0
15089,13744,2439452,0
15090,13744,893959,0
15091,13744,1203932,0
15092,13744,678232,0
15093,13744,1647971,0
15094,13744,2394858,0
15095,13744,1700734,0
15096,13744,454009,0
15097,13744,965934,0
15098,13744,942305,0
15099,13744,942501,0
15100,13539,1465507,0
15101,13539,1477515,0
15102,13539,2134481,0
15103,13539,630127,1
15104,13539,1085300,0
15105,13539,277538,1
15106,13539,846852,1
15107,13539,1498023,0
15108,13539,2347989,0
15109,13539,818779,0
15110,13539,1243721,0
15111,13539,2411483,0
15112,13539,2293534,0
15113,13539,1862110,1
15114,13539,855068,0
15115,13539,1466511,1
15116,13539,717873,1
15117,13539,155890,1
15118,13539,1931335,1
15119,13539,407049,1
15120,13539,1941161,0
15121,13539,218717,0
15122,13539,678099,1
15123,13539,1166688,1
15124,13539,808821,0
15125,13539,1042069,0
15126,13539,1287876,0
15127,13539,1958589,0
15128,13539,1175151,0
15129,13539,1567222,0
15130,13539,832862,0
15131,13539,1005548,0
15132,13539,1005598,0
15133,13539,2319333,0
15134,13539,1680687,0
15135,13539,643933,0
15136,13539,461014,0
15137,13539,2369508,0
15138,13539,720882,1
15139,13539,1598859,1
15140,13539,1594554,1
15141,13539,1660052,0
15142,13539,2427325,0
15143,13539,1721487,0
15144,13539,1948831,0
15145,13539,1005545,0
15146,13539,1787680,0
15147,13539,1995279,0
15148,13539,1166409,0
15149,13539,2047884,0
15150,13539,858128,0
15151,13539,1745817,0
15152,13539,1619545,0
15153,13539,13539,2
15154,13539,934003,0
15155,13539,1723799,0
15156,13539,911478,0
15157,13539,2146123,0
15158,13539,1401146,0
15159,13539,1645646,0
15160,13539,1267396,0
15161,13539,899308,1
15162,13539,1036701,0
15163,13539,1771007,0
15164,13539,232784,0
15165,13539,298925,0
15166,13539,1551388,0
15167,13539,826309,0
15168,13539,863528,0
15169,13539,377184,0
15170,13539,1497138,0
15171,13539,907854,0
15172,13539,620914,1
15173,13539,1237916,0
15174,13539,1900060,0
15175,13539,162406,0
15176,13539,1344669,1
15177,13539,1196737,0
15178,13539,1846034,0
15179,13539,2134928,1
15180,13539,1264363,0
15181,13539,1614887,0
15182,13539,1161541,0
15183,13539,461896,1
15184,13539,1494280,1
15185,13539,1754915,0
15186,13539,1215125,0
15187,13539,765922,0
15188,13539,2126342,0
15189,13539,1211236,0
15190,13539,1311365,0
15191,13539,1124282,0
15192,13539,2426417,0
15193,13539,1779407,0
15194,13539,1344117,0
15195,13539,1055566,0
15196,13539,1903330,0
15197,13539,969024,0
15198,13539,1268645,0
15199,13539,2270702,0
15200,407598,2171994,0
15201,407598,577910,0
15202,407598,2309603,0
15203,407598,580099,0
15204,407598,1017904,0
15205,407598,1907994,0
15206,407598,624260,0
15207,407598,1480772,0
15208,407598,1744218,0
15209,407598,1923913,0
15210,407598,1593377,0
15211,407598,646519,0
15212,407598,1751616,0
15213,407598,266369,0
15214,407598,617665,0
15215,407598,2244381,0
15216,407598,1401323,0
15217,407598,1950528,0
15218,407598,1320725,0
15219,407598,1297182,0
15220,407598,1211465,0
15221,407598,1874324,0
15222,407598,1534330,0
15223,407598,1322719,0
15224,407598,1357529,0
15225,407598,2308389,0
15226,407598,2224122,0
15227,407598,635767,0
15228,407598,1742201,0
15229,407598,238015,0
15230,407598,1078939,0
15231,407598,1253273,0
15232,407598,2306436,0
15233,407598,251631,0
15234,407598,2125267,0
15235,407598,2240371,0
15236,407598,963883,0
15237,407598,578501,0
15238,407598,916529,0
15239,407598,385812,0
15240,407598,2266613,0
15241,407598,1298013,0
15242,407598,976926,0
15243,407598,26800,0
15244,407598,2396985,0
15245,407598,673689,0
15246,407598,581942,0
15247,407598,168075,0
15248,407598,1804554,0
15249,407598,1927795,0
15250,407598,1819531,0
15251,407598,2274918,0
15252,407598,1469561,0
15253,407598,850140,0
15254,407598,1633584,0
15255,407598,2249087,0
15256,407598,875621,0
15257,407598,1061100,0
15258,407598,124695,0
15259,407598,12370,0
15260,407598,291478,0
15261,407598,2024519,0
15262,407598,2226415,0
15263,407598,1125907,0
15264,407598,1633379,0
15265,407598,1884855,0
15266,407598,1300363,0
15267,407598,835504,0
15268,407598,619672,0
15269,407598,2066065,0
15270,407598,2135568,0
15271,407598,1456134,0
15272,407598,407598,2
15273,407598,1337838,0
15274,407598,2012153,0
15275,407598,2048576,0
15276,407598,1176049,0
15277,407598,2189916,0
15278,407598,1664378,0
15279,407598,942349,0
15280,407598,1730186,0
15281,407598,1569485,0
15282,407598,1344521,0
15283,407598,2183864,0
15284,407598,2251290,0
15285,407598,1105089,0
15286,407598,1989662,0
15287,407598,2291367,0
15288,407598,1901071,0
15289,407598,1167438,0
15290,407598,1012606,0
15291,407598,2292821,0
15292,407598,1355507,0
15293,407598,1987760,0
15294,407598,1482445,0
15295,407598,2416074,0
15296,407598,1506426,0
15297,407598,1961295,0
15298,407598,377554,0
15299,407598,1425044,0
15300,97620,624173,0
15301,97620,2307113,0
15302,97620,1157334,0
15303,97620,238869,0
15304,97620,1434557,0
15305,97620,943576,0
15306,97620,1572758,0
15307,97620,272147,0
15308,97620,118701,0
15309,97620,1632155,0
15310,97620,435359,0
15311,97620,559532,0
15312,97620,904623,0
15313,97620,1774656,0
15314,97620,1202379,0
15315,97620,537592,0
15316,97620,1715659,0
15317,97620,2127388,0
15318,97620,1698487,0
15319,97620,861122,0
15320,97620,1886503,0
15321,97620,2350267,0
15322,97620,2417770,0
15323,97620,792901,0
15324,97620,246136,0
15325,97620,742718,0
15326,97620,1380984,0
15327,97620,1043952,0
15328,97620,1387665,0
15329,97620,1037622,0
15330,97620,825214,0
15331,97620,1953518,0
15332,97620,2150558,0
15333,97620,25001,0
15334,97620,363280,0
15335,97620,488983,0
15336,97620,1344215,0
15337,97620,243135,0
15338,97620,1009579,0
15339,97620,1447809,0
15340,97620,2313068,0
15341,97620,73020,0
15342,97620,1987805,0
15343,97620,262658,0
15344,97620,1508801,0
15345,97620,140338,0
15346,97620,849033,0
15347,97620,946313,0
15348,97620,1291080,0
15349,97620,430082,0
15350,97620,1262404,0
15351,97620,813812,0
15352,97620,350904,0
15353,97620,1602663,0
15354,97620,954734,0
15355,97620,2420231,0
15356,97620,1360033,0
15357,97620,1110245,0
15358,97620,2423378,0
15359,97620,840608,0
15360,97620,1060222,0
15361,97620,1015155,0
15362,97620,726880,0
15363,97620,1261182,0
15364,97620,118285,0
15365,97620,1294221,0
15366,97620,2334458,0
15367,97620,862102,0
15368,97620,569467,0
15369,97620,1876635,0
15370,97620,215528,0
15371,97620,489961,0
15372,97620,977824,0
15373,97620,1400458,0
15374,97620,1561487,0
15375,97620,458625,0
15376,97620,1973247,0
15377,97620,951520,0
15378,97620,1305091,0
15379,97620,911882,0
15380,97620,294997,0
15381,97620,1553602,0
15382,97620,2238821,0
15383,97620,1311417,0
15384,97620,586935,0
15385,97620,2068658,0
15386,97620,341908,0
15387,97620,82095,0
15388,97620,2262114,0
15389,97620,588114,0
15390,97620,1161774,0
15391,97620,1661496,0
15392,97620,396107,0
15393,97620,1515235,0
15394,97620,274727,0
15395,97620,1609503,0
15396,97620,1482102,0
15397,97620,1686416,0
15398,97620,1480524,0
15399,97620,1423868,0
15400,203795,203795,2
15401,203795,1285016,1
15402,203795,2134753,0
15403,203795,1175805,0
15404,203795,2381133,1
15405,203795,1337144,0
15406,203795,2385198,0
15407,203795,2301762,0
15408,203795,266196,0
15409,203795,919617,0
15410,203795,1944774,0
15411,203795,2195939,0
15412,203795,1385767,0
15413,203795,481661,0
15414,203795,429670,0
15415,203795,186283,0
15416,203795,2125265,0
15417,203795,1548643,0
15418,203795,1230943,0
15419,203795,877423,0
15420,203795,1134193,0
15421,203795,664130,0
15422,203795,180883,0
15423,203795,1097141,0
15424,203795,1753411,0
15425,203795,1122434,0
15426,203795,1193848,0
15427,203795,1047363,0
15428,203795,268763,0
15429,203795,1117174,0
15430,203795,2073847,0
15431,203795,497760,0
15432,203795,2289161,0
15433,203795,540688,0
15434,203795,2381018,0
15435,203795,92466,0
15436,203795,672746,0
15437,203795,1646521,0
15438,203795,191461,0
15439,203795,1447188,0
15440,203795,2013412,0
15441,203795,1892619,0
15442,203795,2070100,0
15443,203795,501100,0
15444,203795,545889,0
15445,203795,1674970,0
15446,203795,2202229,0
15447,203795,201815,0
15448,203795,719686,0
15449,203795,1514328,0
15450,203795,960235,0
15451,203795,1231277,0
15452,203795,34714,0
15453,203795,12139,0
15454,203795,1167816,0
15455,203795,2059124,0
15456,203795,143009,0
15457,203795,2251700,0
15458,203795,1589191,0
15459,203795,1104602,0
15460,203795,1617012,0
15461,203795,1834436,0
15462,203795,2370154,0
15463,203795,637857,0
15464,203795,246794,0
15465,203795,822220,0
15466,203795,228704,0
15467,203795,1385195,0
15468,203795,367717,0
15469,203795,549702,0
15470,203795,824825,0
15471,203795,413246,0
15472,203795,603292,0
15473,203795,1657883,0
15474,203795,1555809,0
15475,203795,516483,0
15476,203795,1863649,0
15477,203795,600548,0
15478,203795,2049643,0
15479,203795,1605887,0
15480,203795,1994126,0
15481,203795,96990,0
15482,203795,1994238,0
15483,203795,999241,0
15484,203795,1828915,0
15485,203795,1381907,0
15486,203795,2272306,0
15487,203795,1875229,0
15488,203795,2133227,0
15489,203795,269418,0
15490,203795,1287537,0
15491,203795,2440203,0
15492,203795,1033576,0
15493,203795,1358774,0
15494,203795,476292,0
15495,203795,1106460,0
15496,203795,1491858,0
15497,203795,1397685,0
15498,203795,905177,0
15499,203795,1430068,0
15500,356090,356090,2
15501,356090,1535978,0
15502,356090,528928,0
15503,356090,452533,0
15504,356090,1091225,0
15505,356090,542286,0
15506,356090,270990,0
15507,356090,683348,0
15508,356090,1464785,0
15509,356090,1076299,1
15510,356090,2229451,0
15511,356090,205843,0
15512,356090,2179499,0
15513,356090,521220,0
15514,356090,1887821,0
15515,356090,1506252,1
15516,356090,1178971,0
15517,356090,1243272,0
15518,356090,38810,0
15519,356090,2131926,0
15520,356090,1724430,0
15521,356090,97937,0
15522,356090,853396,0
15523,356090,1969806,0
15524,356090,971271,1
15525,356090,516926,0
15526,356090,861901,0
15527,356090,1314660,0
15528,356090,336740,0
15529,356090,1176773,0
15530,356090,1562695,0
15531,356090,191300,0
15532,356090,514007,0
15533,356090,1542512,0
15534,356090,1531904,0
15535,356090,513989,0
15536,356090,2075712,1
15537,356090,1443378,0
15538,356090,1459681,0
15539,356090,513994,0
15540,356090,404923,0
15541,356090,1937055,0
15542,356090,538934,0
15543,356090,957551,0
15544,356090,1623611,0
15545,356090,550243,0
15546,356090,1002915,0
15547,356090,1777379,0
15548,356090,798662,0
15549,356090,1276536,0
15550,356090,268213,0
15551,356090,858075,0
15552,356090,1548517,1
15553,356090,413424,0
15554,356090,1451164,0
15555,356090,1694843,0
15556,356090,34325,0
15557,356090,75589,0
15558,356090,532906,0
15559,356090,279283,0
15560,356090,201421,0
15561,356090,616375,0
15562,356090,321797,0
15563,356090,201457,0
15564,356090,638101,0
15565,356090,274498,0
15566,356090,1115190,0
15567,356090,2341070,0
15568,356090,739006,0
15569,356090,422206,0
15570,356090,757957,0
15571,356090,539676,0
15572,356090,1459679,0
15573,356090,1005301,0
15574,356090,2246448,0
15575,356090,1193490,0
15576,356090,1201921,0
15577,356090,1028199,0
15578,356090,14505,0
15579,356090,1133416,0
15580,356090,2257677,0
15581,356090,1890102,0
15582,356090,343192,0
15583,356090,161172,0
15584,356090,1458575,0
15585,356090,1528961,0
15586,356090,727339,0
15587,356090,1044816,0
15588,356090,729032,0
15589,356090,9000,0
15590,356090,1041072,0
15591,356090,448747,0
15592,356090,1990379,0
15593,356090,87485,0
15594,356090,2148521,0
15595,356090,201426,0
15596,356090,1166484,0
15597,356090,1343536,0
15598,356090,96233,0
15599,356090,1032457,0
15600,112731,1273763,0
15601,112731,1225742,0
15602,112731,1511153,0
15603,112731,1292661,0
15604,112731,1622809,0
15605,112731,2072135,0
15606,112731,2268032,0
15607,112731,1291892,0
15608,112731,1631322,0
15609,112731,2135263,0
15610,112731,1490667,0
15611,112731,790380,0
15612,112731,1342092,0
15613,112731,1490197,0
15614,112731,233635,0
15615,112731,2001417,0
15616,112731,2046537,0
15617,112731,1372988,0
15618,112731,868377,0
15619,112731,112731,2
15620,112731,1291860,0
15621,112731,1619433,0
15622,112731,1479284,0
15623,112731,1720277,0
15624,112731,1366240,0
15625,112731,2217359,0
15626,112731,2045842,0
15627,112731,1500859,0
15628,112731,122194,0
15629,112731,2397178,1
15630,112731,1630953,0
15631,112731,823068,0
15632,112731,1291865,0
15633,112731,1871210,0
15634,112731,823032,0
15635,112731,505887,0
15636,112731,1452309,0
15637,112731,1823448,0
15638,112731,480566,0
15639,112731,2138587,0
15640,112731,108647,0
15641,112731,2420606,0
15642,112731,2309847,1
15643,112731,392172,0
15644,112731,2251478,0
15645,112731,1839293,0
15646,112731,346636,0
15647,112731,1933139,0
15648,112731,1763632,0
15649,112731,1742673,0
15650,112731,1464534,0
15651,112731,777071,0
15652,112731,132613,0
15653,112731,1431966,0
15654,112731,1391478,0
15655,112731,825632,0
15656,112731,2147684,0
15657,112731,1265690,0
15658,112731,800252,0
15659,112731,1507474,0
15660,112731,1089732,0
15661,112731,1341299,0
15662,112731,1711951,0
15663,112731,139417,0
15664,112731,1689556,1
15665,112731,2043830,0
15666,112731,2311388,0
15667,112731,1560754,0
15668,112731,1934012,0
15669,112731,1291870,0
15670,112731,1850336,0
15671,112731,2326663,0
15672,112731,763165,0
15673,112731,1922359,0
15674,112731,1881071,0
15675,112731,1257744,0
15676,112731,1793231,0
15677,112731,2278691,0
15678,112731,1960955,0
15679,112731,2083739,0
15680,112731,1319062,0
15681,112731,1630223,0
15682,112731,370103,0
15683,112731,1667550,0
15684,112731,2063380,0
15685,112731,2230657,1
15686,112731,675494,0
15687,112731,2171127,0
15688,112731,1684286,0
15689,112731,2012083,0
15690,112731,1299629,0
15691,112731,1952279,0
15692,112731,520210,0
15693,112731,113674,0
15694,112731,1848596,0
15695,112731,825698,0
15696,112731,2372136,0
15697,112731,1200797,0
15698,112731,470621,0
15699,112731,5745,0
15700,714608,1230943,0
15701,714608,1097141,0
15702,714608,1548643,0
15703,714608,186283,0
15704,714608,2125265,0
15705,714608,429670,0
15706,714608,1134193,0
15707,714608,664130,0
15708,714608,180883,0
15709,714608,877423,0
15710,714608,1753411,0
15711,714608,1122434,0
15712,714608,1193848,0
15713,714608,1047363,0
15714,714608,268763,0
15715,714608,34714,0
15716,714608,1514328,0
15717,714608,1167816,0
15718,714608,1863649,0
15719,714608,2049643,0
15720,714608,1605887,0
15721,714608,1117174,0
15722,714608,497760,0
15723,714608,60890,0
15724,714608,2289161,0
15725,714608,540688,0
15726,714608,2381018,0
15727,714608,92466,0
15728,714608,672746,0
15729,714608,1646521,0
15730,714608,191461,0
15731,714608,1447188,0
15732,714608,2013412,0
15733,714608,1892619,0
15734,714608,2070100,0
15735,714608,501100,0
15736,714608,545889,0
15737,714608,1674970,0
15738,714608,2202229,0
15739,714608,201815,0
15740,714608,719686,0
15741,714608,2073847,0
15742,714608,960235,0
15743,714608,1231277,0
15744,714608,12139,0
15745,714608,96990,0
15746,714608,1994238,0
15747,714608,999241,0
15748,714608,2370154,0
15749,714608,637857,0
15750,714608,2059124,0
15751,714608,246794,0
15752,714608,228704,0
15753,714608,1385195,0
15754,714608,367717,0
15755,714608,549702,0
15756,714608,824825,0
15757,714608,413246,0
15758,714608,603292,0
15759,714608,1657883,0
15760,714608,57100,0
15761,714608,1377542,0
15762,714608,671201,0
15763,714608,856166,0
15764,714608,2291604,0
15765,714608,1223639,0
15766,714608,1801407,0
15767,714608,1834436,0
15768,714608,1617012,0
15769,714608,1104602,0
15770,714608,1033576,0
15771,714608,1828915,0
15772,714608,1381907,0
15773,714608,600548,0
15774,714608,2272306,0
15775,714608,2133227,0
15776,714608,269418,0
15777,714608,1287537,0
15778,714608,2440203,0
15779,714608,1358774,0
15780,714608,1589191,0
15781,714608,476292,0
15782,714608,1106460,0
15783,714608,1875229,0
15784,714608,516483,0
15785,714608,822220,0
15786,714608,1555809,0
15787,714608,143009,0
15788,714608,2251700,0
15789,714608,1491858,0
15790,714608,1994126,0
15791,714608,905177,0
15792,714608,1430068,0
15793,714608,1072773,0
15794,714608,1319641,0
15795,714608,180441,0
15796,714608,2361044,0
15797,714608,2266309,0
15798,714608,697268,0
15799,714608,1335250,0
15800,88181,2411748,0
15801,88181,76327,0
15802,88181,364787,0
15803,88181,1481596,0
15804,88181,1223704,0
15805,88181,900973,0
15806,88181,865178,0
15807,88181,212931,0
15808,88181,1570871,0
15809,88181,588468,0
15810,88181,656218,0
15811,88181,548246,0
15812,88181,744989,0
15813,88181,905012,0
15814,88181,406187,0
15815,88181,929978,0
15816,88181,1519021,0
15817,88181,1200030,0
15818,88181,648745,0
15819,88181,39718,0
15820,88181,344354,0
15821,88181,1500465,0
15822,88181,1136857,0
15823,88181,1714434,0
15824,88181,622929,0
15825,88181,1508588,0
15826,88181,655994,0
15827,88181,2412837,0
15828,88181,1284609,0
15829,88181,2237473,0
15830,88181,1472871,0
15831,88181,5584,0
15832,88181,127288,0
15833,88181,2400238,0
15834,88181,407251,0
15835,88181,1524339,0
15836,88181,1811336,0
15837,88181,1382068,0
15838,88181,1078931,0
15839,88181,5720,0
15840,88181,258568,0
15841,88181,1418418,0
15842,88181,121688,0
15843,88181,88181,2
15844,88181,861707,0
15845,88181,1092640,0
15846,88181,984513,0
15847,88181,1872901,0
15848,88181,810447,0
15849,88181,514900,0
15850,88181,436500,0
15851,88181,2121122,0
15852,88181,1599400,0
15853,88181,88986,0
15854,88181,1533609,0
15855,88181,1620199,0
15856,88181,91422,0
15857,88181,1281877,0
15858,88181,306248,0
15859,88181,514545,0
