queryID,docID,score
28232,438395,9.855822
28232,2289213,9.855822
28232,2187326,9.855822
28232,1171499,9.855822
28232,228631,9.855822
28232,99140,9.855822
28232,2361217,9.855822
28232,204520,9.855822
28232,293054,9.855822
28232,2403738,9.855822
28232,278630,9.855822
28232,1957735,9.855822
28232,2256656,9.855822
28232,1743438,9.855822
16952,1256386,31.423409
16952,2191636,27.157513
16952,1489058,23.744368
16952,1106097,19.134592
16952,1066898,18.459599
16952,2061524,17.830606
16952,378359,17.830606
16952,1011401,17.243065
16952,2374445,17.243065
16952,1383054,17.243065
16952,864074,17.243065
16952,2007130,17.243065
16952,2116717,17.243065
16952,2270999,17.243065
16952,1363165,17.243065
16952,1815781,17.243065
16952,707605,17.243065
16952,1864305,17.243065
16952,1654083,17.243065
16952,773589,17.243065
28485,1793723,12.271216
28485,1804807,11.05816
28485,1143438,11.05816
28485,41089,11.05816
113827,1703690,16.30155
113827,2226640,16.30155
32219,32219,24.370401
32219,146349,23.578735
32219,1546536,20.867268
32219,277454,20.867268
32219,1477696,20.867268
32219,1739108,18.244678
32219,1614660,18.244678
32219,1060256,18.244678
32219,1707098,18.244678
32219,578981,14.183972
32219,1440389,14.183972
32219,2317515,14.183972
32219,1198020,14.183972
32219,1575032,13.700668
32219,1057204,13.700668
32219,2325440,13.700668
32219,1901814,13.700668
32219,2204776,13.249212
32219,1723281,13.249212
32219,83067,13.249212
6984,503299,13.381409
6984,1048219,12.419651
6984,278573,12.419651
6984,1802350,10.858755
6984,891791,10.858755
6984,1845072,10.858755
6984,874597,10.858755
6984,1009934,10.858755
6984,1466145,10.858755
6984,850300,10.858755
6984,488650,10.858755
6984,240610,10.858755
6984,2200715,10.858755
6984,695343,10.708433
6984,680249,9.082733
6984,1982292,8.750616
6984,1222401,8.441929
6984,210313,8.154279
6984,2442461,8.154279
6984,836619,8.154279
124119,974650,13.7553625
124119,1765785,13.6287155
124119,862481,13.425476
124119,1857795,12.989353
124119,124119,12.989353
124119,742210,12.989353
124119,1244357,12.989353
124119,2303426,12.989353
124119,1006905,12.989353
124119,1084329,12.385828
124119,1290550,12.385828
124119,835914,12.385828
124119,476405,12.385828
124119,477061,12.385828
124119,555369,12.385828
124119,1413449,11.90761
124119,481870,11.697991
124119,465049,11.495625
124119,2125921,11.495625
124119,691315,11.495625
34875,1947319,14.721191
34875,1778256,14.721191
34875,232614,14.721191
34875,1163068,14.721191
34875,2190073,14.721191
34875,2127341,14.721191
34875,370248,14.721191
34875,558438,14.721191
7911,2424742,9.1893215
7911,153632,8.970989
7911,1612640,8.806587
7911,2057350,8.733834
7911,2394203,8.733834
7911,1140583,8.6069765
7911,2255878,8.545577
7911,2109190,8.545577
7911,1673302,8.42079
7911,109939,8.42079
7911,2359539,8.42079
7911,7911,8.42079
7911,8546,8.42079
7911,938283,8.42079
7911,1566470,8.42079
7911,1784641,8.42079
7911,659784,8.42079
7911,1606366,8.42079
7911,1396336,8.42079
7911,1279298,8.42079
8630,8630,13.213795
8630,98398,13.213795
8630,1295022,10.272809
8630,1734937,9.922773
8630,2060362,9.595805
8630,714886,9.595805
8630,2394802,9.595805
8630,25636,9.595805
8630,1845662,9.595805
8630,2436104,9.595805
8630,200412,9.595805
8630,1125156,9.595805
8630,712268,9.595805
8630,1199365,9.595805
8630,177305,9.595805
8630,2036853,9.595805
8630,1464507,9.595805
8630,749880,9.595805
8630,1346503,9.595805
8630,172913,9.595805
422206,1492778,18.31128
422206,1441616,18.31128
422206,1527671,16.9952
422206,1597491,16.548782
422206,422206,14.85925
422206,1554293,14.85925
422206,572791,10.790729
422206,788565,10.790729
422206,2291273,10.790729
422206,2270956,10.790729
422206,2090395,10.790729
422206,2111016,10.790729
422206,438343,10.790729
422206,1285105,10.790729
422206,2241680,10.790729
422206,2000769,10.790729
422206,2262846,10.790729
422206,2342554,10.790729
422206,1670981,10.790729
81416,1814115,16.669453
81416,84057,16.41522
81416,81416,16.061392
81416,553675,15.826854
81416,490650,15.535185
81416,2372915,14.67006
81416,956539,13.988444
81416,370804,13.988444
81416,1378424,13.988444
81416,815037,12.983057
81416,1578355,12.983057
81416,1701594,12.983057
81416,1680541,11.890903
81416,809543,11.614866
81416,2364132,11.351353
81416,1923044,11.351353
81416,599595,11.351353
81416,2070508,11.351353
81416,802979,11.351353
81416,2285573,11.351353
28106,28106,13.510052
28106,1152000,13.510052
28106,786267,12.754043
28106,1774669,12.636129
28106,1761906,12.339731
28106,1175128,12.339731
28106,1971260,12.339731
28106,1748654,12.339731
28106,2194863,12.339731
28106,1300226,12.339731
28106,658587,12.339731
28106,2214396,11.933206
28106,662803,11.76639
28106,1042641,11.76639
28106,1238616,11.76639
28106,1775137,11.76639
28106,1308752,11.76639
28106,2090961,11.76639
28106,2075723,11.76639
28106,1422654,11.76639
738573,2118694,12.744717
738573,689601,11.080791
738573,2382154,10.270434
738573,1411753,9.9081335
738573,1705606,9.9081335
738573,1607513,9.570524
738573,1154434,9.570524
738573,1448233,9.570524
738573,1633324,9.570524
738573,1325948,9.570524
738573,1396250,9.570524
738573,1625934,9.255162
738573,1191058,9.255162
738573,1701650,9.255162
738573,624671,9.255162
738573,1775087,9.255162
738573,1625417,9.255162
738573,1569481,9.255162
738573,2098123,9.255162
738573,2119959,9.255162
125791,766977,12.39686
125791,1175373,12.39686
125791,925834,12.39686
125791,1526842,12.39686
125791,727078,12.39686
294384,294384,17.33663
294384,415694,12.589792
294384,1533835,12.589792
470620,470620,21.403908
470620,2219161,20.743584
470620,1925820,20.497665
470620,1671503,20.198345
470620,1434592,19.826115
470620,815540,19.826115
470620,1876581,19.826115
470620,846533,19.826115
470620,1428792,19.548105
470620,2237895,19.350637
470620,573873,19.350637
470620,1185407,19.350637
470620,586571,19.350637
470620,1809505,19.350637
470620,1764447,19.350637
470620,323867,19.350637
470620,1663618,19.350637
470620,764843,18.722038
470620,1990739,18.722038
470620,135571,18.722038
237831,717351,11.671938
237831,237831,11.671938
237831,1200546,11.671938
237831,641302,11.671938
237831,2167993,11.671938
237831,2161109,11.671938
2161,2161,13.302193
2161,728767,11.9777775
2161,723518,11.9777775
2161,92354,11.9777775
2161,2213346,11.9777775
2161,245926,11.9777775
2161,916054,11.116903
2161,1125722,11.116903
2161,1625247,11.116903
2161,2419987,11.116903
2161,1469632,11.116903
2161,159238,11.116903
2161,1528804,11.116903
2161,1257220,10.181733
2161,855572,9.945372
2161,1427853,9.945372
2161,2348965,9.945372
2161,1765231,9.719735
2161,1325178,9.719735
2161,482443,9.719735
21145,1557986,10.301802
21145,1242066,10.116409
21145,1035106,10.116409
21145,807020,9.996477
21145,1893375,9.996477
21145,1329982,9.668969
21145,1249097,9.668969
21145,1516895,9.668969
21145,42711,9.668969
21145,830706,9.668969
21145,544567,9.668969
21145,1236822,9.533387
21145,877159,9.437084
21145,301647,9.437084
21145,702044,9.437084
21145,1211459,9.437084
21145,498882,9.437084
21145,833588,9.437084
21145,186680,9.437084
21145,1801324,9.437084
679227,1522293,23.329126
679227,1549073,22.571287
679227,1778407,22.571287
679227,1169066,21.522556
679227,1240052,21.522556
679227,109890,21.522556
679227,1371336,21.522556
679227,1272298,21.522556
679227,2028917,19.975672
679227,1735046,19.975672
679227,1353654,19.975672
679227,1433479,19.975672
679227,1338743,19.975672
679227,1970175,19.975672
679227,2393398,19.975672
679227,1272300,19.975672
679227,2139127,19.975672
679227,1265695,19.975672
679227,789209,19.975672
679227,2343008,19.975672
2136797,2211121,20.71936
2136797,2443748,15.206011
2136797,2422440,14.704952
2136797,865902,14.704952
2136797,2136797,14.704952
2136797,2319375,14.704952
2136797,2422061,14.704952
5622,369820,13.042591
5622,714086,13.042591
5622,365071,12.852136
5622,2116272,12.852136
5622,1870178,12.852136
5622,361286,12.615287
5622,411758,12.615287
5622,993971,12.347198
5622,1980448,12.312741
5622,536315,12.312741
5622,354854,12.312741
5622,364401,12.312741
5622,301834,12.312741
5622,570822,12.312741
5622,568878,12.312741
5622,2111939,12.312741
5622,383213,12.312741
5622,665508,12.312741
5622,540972,12.312741
5622,465379,11.9127655
1313598,1313598,14.67178
1313598,282689,13.53562
1313598,1640999,13.53562
1313598,820373,13.53562
1313598,2313314,12.78393
1313598,2008517,12.562778
1313598,2140449,11.238877
1313598,1972498,10.983894
1313598,1671367,10.983894
1313598,2232532,10.983894
1313598,1754443,10.983894
1313598,995801,10.983894
1313598,1440809,10.983894
1313598,919776,10.983894
1313598,2259189,10.983894
1313598,1141767,10.983894
1313598,2004130,10.983894
1313598,271017,10.983894
1313598,459290,10.983894
1313598,1609914,8.539216
712704,2156586,15.712452
712704,498185,15.206625
712704,2004825,14.56402
712704,2066479,14.56402
712704,895966,13.887331
712704,587740,13.887331
712704,845186,13.887331
712704,409520,13.887331
712704,742153,13.887331
712704,2228208,13.887331
712704,231588,13.887331
712704,861021,13.887331
712704,2352193,13.887331
712704,461539,13.887331
712704,366791,13.887331
712704,1696966,13.887331
712704,1283806,13.887331
712704,2278764,13.887331
712704,248459,13.887331
712704,589558,13.887331
